UniqueIDN,LAT,LON,PlantType,FuelType,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour,PLCO2RTA_total
1188_G_2,42.186076,-93.600479,Combustion Turbine,Oil,2.0,1961.7391304348007,720,2.7246376811594453,3195778.977391334
1188_G_4A,42.186076,-93.600479,Combustion Turbine,Oil,3.1,3040.695652173885,720,4.223188405797062,4953457.414956476
1188_G_5A,42.186076,-93.600479,Combustion Turbine,Oil,3.1,3040.695652173885,720,4.223188405797062,4953457.414956476
1188_G_6,42.186076,-93.600479,Combustion Turbine,Oil,2.0,1961.7391304348007,720,2.7246376811594453,3195778.977391334
1188_G_7,42.186076,-93.600479,Combustion Turbine,Oil,2.0,1961.7391304348007,720,2.7246376811594453,3195778.977391334
1200_G_2,41.569128,-91.26405,Combustion Turbine,Oil,2.1,2059.8260869565265,720,2.860869565217398,4325274.313043488
1200_G_3,41.569128,-91.26405,Combustion Turbine,Oil,2.7,2648.347826086985,720,3.678260869565257,5561066.973913103
1132_G_IC5,42.280827,-91.532705,Combustion Turbine,Oil,1.8,1295.9999999999825,720,1.7999999999999756,2087836.5599999717
1192_G_3,42.1926,-92.4636,Combustion Turbine,Oil,1.0,719.9999999999999,720,0.9999999999999999,3823779.5999999996
1192_G_4,42.1926,-92.4636,Combustion Turbine,Oil,1.0,719.9999999999999,720,0.9999999999999999,3823779.5999999996
1192_G_5,42.1926,-92.4636,Combustion Turbine,Oil,0.5,359.99999999999994,720,0.49999999999999994,1911889.7999999998
1192_G_6,42.1926,-92.4636,Combustion Turbine,Oil,1.2,864.0000000000099,720,1.2000000000000137,4588535.520000053
56114_G_1,38.7417,-89.6847,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56114_G_2,38.7417,-89.6847,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
965_G_1,39.806868,-89.641653,Combustion Turbine,Oil,14.0,0.0,0,0.0,0.0
56053_G_1,39.310555,-87.992592,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56053_G_2,39.310555,-87.992592,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56053_G_3,39.310555,-87.992592,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56116_G_10,38.6658,-88.4625,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56116_G_6,38.6658,-88.4625,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56116_G_7,38.6658,-88.4625,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56116_G_8,38.6658,-88.4625,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56116_G_9,38.6658,-88.4625,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56117_G_1,38.6693,-88.4635,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56117_G_2,38.6693,-88.4635,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56117_G_3,38.6693,-88.4635,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
56118_G_4,38.6714,-88.4894,Combustion Turbine,Oil,1.9,0.0,0,0.0,0.0
56118_G_5,38.6714,-88.4894,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
7990_G_1,39.068747,-88.755547,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
7990_G_2,39.068747,-88.755547,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
7990_G_3,39.068747,-88.755547,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
7990_G_4,39.068747,-88.755547,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
8106_G_1A,41.7717,-91.1321,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
8106_G_2,41.7717,-91.1321,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
8106_G_3,41.7717,-91.1321,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
8106_G_5,41.7717,-91.1321,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
8106_G_6,41.7717,-91.1321,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
8108_G_1,42.343542,-91.2471,Combustion Turbine,Oil,1.6,0.0,0,0.0,0.0
8108_G_CAT,42.343542,-91.2471,Combustion Turbine,Oil,2.2,0.0,0,0.0,0.0
935_G_1,40.548586,-90.513814,Combustion Turbine,Oil,0.2,0.0,0,0.0,0.0
935_G_2,40.548586,-90.513814,Combustion Turbine,Oil,0.2,0.0,0,0.0,0.0
935_G_3,40.548586,-90.513814,Combustion Turbine,Oil,2.2,0.0,0,0.0,0.0
935_G_4,40.548586,-90.513814,Combustion Turbine,Oil,2.2,0.0,0,0.0,0.0
935_G_5,40.548586,-90.513814,Combustion Turbine,Oil,1.0,0.0,0,0.0,0.0
935_G_6,40.548586,-90.513814,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
935_G_7,40.548586,-90.513814,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
936_G_1,38.6106,-89.3583,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
936_G_10,38.6106,-89.3583,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
936_G_7,38.6106,-89.3583,Combustion Turbine,Oil,0.8,0.0,0,0.0,0.0
936_G_8,38.6106,-89.3583,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
936_G_9,38.6106,-89.3583,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
937_G_10,38.0967,-88.1631,Combustion Turbine,Oil,1.6,0.0,0,0.0,0.0
937_G_11,38.0967,-88.1631,Combustion Turbine,Oil,2.7,0.0,0,0.0,0.0
937_G_12,38.0967,-88.1631,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
937_G_13,38.0967,-88.1631,Combustion Turbine,Oil,4.3,0.0,0,0.0,0.0
937_G_14,38.0967,-88.1631,Combustion Turbine,Oil,1.1,0.0,0,0.0,0.0
937_G_7,38.0967,-88.1631,Combustion Turbine,Oil,0.9,0.0,0,0.0,0.0
937_G_8,38.0967,-88.1631,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
937_G_9,38.0967,-88.1631,Combustion Turbine,Oil,1.5,0.0,0,0.0,0.0
940_G_IC5,38.42949547774109,-88.42586174630283,Combustion Turbine,Oil,2.4,0.0,0,0.0,0.0
940_G_IC6,38.42949547774109,-88.42586174630283,Combustion Turbine,Oil,2.4,0.0,0,0.0,0.0
940_G_IC7,38.42949547774109,-88.42586174630283,Combustion Turbine,Oil,2.7,0.0,0,0.0,0.0
943_G_1,38.425556,-89.914444,Combustion Turbine,Oil,0.4,0.0,0,0.0,0.0
943_G_10,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
943_G_11,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
943_G_12,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
943_G_2,38.425556,-89.914444,Combustion Turbine,Oil,0.4,0.0,0,0.0,0.0
943_G_3,38.425556,-89.914444,Combustion Turbine,Oil,0.6,0.0,0,0.0,0.0
943_G_4,38.425556,-89.914444,Combustion Turbine,Oil,1.0,0.0,0,0.0,0.0
943_G_6,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
943_G_7,38.425556,-89.914444,Combustion Turbine,Oil,2.6,0.0,0,0.0,0.0
943_G_8,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
943_G_9,38.425556,-89.914444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
946_G_IC1,38.7412,-89.6849,Combustion Turbine,Oil,1.6,0.0,0,0.0,0.0
946_G_IC2,38.7412,-89.6849,Combustion Turbine,Oil,1.6,0.0,0,0.0,0.0
946_G_IC3,38.7412,-89.6849,Combustion Turbine,Oil,1.6,0.0,0,0.0,0.0
946_G_IC5,38.7412,-89.6849,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
946_G_IC6,38.7412,-89.6849,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
946_G_IC7,38.7412,-89.6849,Combustion Turbine,Oil,4.0,0.0,0,0.0,0.0
946_G_IC8,38.7412,-89.6849,Combustion Turbine,Oil,4.0,0.0,0,0.0,0.0
948_G_2,38.094683,-88.541331,Combustion Turbine,Oil,0.4,0.0,0,0.0,0.0
948_G_5,38.094683,-88.541331,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
948_G_6,38.094683,-88.541331,Combustion Turbine,Oil,2.2,0.0,0,0.0,0.0
948_G_7,38.094683,-88.541331,Combustion Turbine,Oil,1.0,0.0,0,0.0,0.0
948_G_8,38.094683,-88.541331,Combustion Turbine,Oil,1.0,0.0,0,0.0,0.0
948_G_9,38.094683,-88.541331,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
949_G_10,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_11,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_12,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_13,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_5,39.392138,-87.68513,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
949_G_6,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_7,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_8,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
949_G_9,39.392138,-87.68513,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
955_G_GT1,41.3237,-89.1123,Combustion Turbine,Oil,8.6,0.0,0,0.0,0.0
958_G_10,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_11,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_12,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_13,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_14,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_15,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
958_G_16,40.312222,-88.159444,Combustion Turbine,Oil,1.8,0.0,0,0.0,0.0
